"id","citrus fruit","tropical fruit","whole milk","other vegetables","rolls/buns","chocolate","bottled water","yogurt","sausage","root vegetables","pastry","soda","cream","basket_value","recency_days","cluster0","cluster1","cluster2","cluster3","cluster4","low_value_basket","medium_value_basket","high_value_basket"
7555,,,"Yes","Yes",,,"Yes",,,,"Yes",,,8,70,,"Yes",,,,,,"Yes"
7556,,,,,"Yes",,,,,,,,"Yes",7.3,18,"Yes",,,,,,,"Yes"
7557,"Yes",,,,"Yes",,,"Yes",,,"Yes",,,8.9,70,,"Yes",,,,,,"Yes"
7558,,"Yes","Yes","Yes",,,,,,,"Yes",,,8.7,70,,"Yes",,,,,,"Yes"
7559,,,,"Yes","Yes",,,,,,,,,3.5,34,,,,"Yes",,,"Yes",
7560,,,,,,,,,,,,"Yes",,1.7,56,,,"Yes",,,"Yes",,
7562,,,,,"Yes","Yes",,,,,,,,5.3,71,,,"Yes",,,,"Yes",
7564,,,,,"Yes",,,,"Yes",,,,,7.1,1,"Yes",,,,,,,"Yes"
7565,,,,,"Yes",,,,"Yes",,,,,7.1,24,"Yes",,,,,,,"Yes"
7566,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7567,,,,,,,,,,,,,"Yes",5.1,53,,,"Yes",,,,"Yes",
7568,,,"Yes","Yes",,"Yes",,,,,,,,5.6,62,,,"Yes",,,,"Yes",
7569,,,,,,,,,,,"Yes",,,4.1,70,,,"Yes",,,,"Yes",
7570,,,,,,,,,,,,"Yes",,1.7,64,,,"Yes",,,"Yes",,
7571,"Yes",,"Yes","Yes",,,,,,,,"Yes",,5.3,74,,,"Yes",,,,"Yes",
7572,,,"Yes",,,,,,,,,,"Yes",6.3,4,"Yes",,,,,,,"Yes"
7573,,,,,,"Yes",,,,,,,,3.1,39,,,,"Yes",,,"Yes",
7574,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7575,,,,"Yes","Yes",,"Yes",,"Yes","Yes",,,,11.4,12,"Yes",,,,,,,"Yes"
7576,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7577,,,,,"Yes",,,"Yes",,,,,,3.7,50,,,,"Yes",,,"Yes",
7578,,,,,,,,,,,,"Yes",,1.7,70,,,"Yes",,,"Yes",,
7579,,,,,,"Yes",,,,,,,,3.1,28,,,,"Yes",,,"Yes",
7581,,"Yes",,,,,,,"Yes",,,,,7,14,"Yes",,,,,,,"Yes"
7582,"Yes",,"Yes","Yes",,,,,,,,,"Yes",8.7,17,"Yes",,,,,,,"Yes"
7585,,"Yes","Yes",,,,,,,,,"Yes",,5,37,,,,"Yes",,,"Yes",
7587,,,,,,,,,"Yes",,"Yes",,,9,70,,"Yes",,,,,,"Yes"
7588,,,,,"Yes",,,,,,,,,2.2,69,,,"Yes",,,"Yes",,
7589,,,,,,,,,,,,"Yes",,1.7,57,,,"Yes",,,"Yes",,
7591,,,,,,,,,,,,"Yes",,1.7,64,,,"Yes",,,"Yes",,
7592,,,"Yes",,"Yes",,,,"Yes","Yes","Yes",,,14,70,,"Yes",,,,,,"Yes"
7593,,,"Yes","Yes",,,,,,,,,,2.5,68,,,"Yes",,,"Yes",,
7594,,,,,"Yes",,,,"Yes",,,,,7.1,10,"Yes",,,,,,,"Yes"
7595,,,"Yes","Yes",,,,,,,,,"Yes",7.6,16,"Yes",,,,,,,"Yes"
7596,,,,,"Yes",,,"Yes",,,,,,3.7,41,,,,"Yes",,,"Yes",
7597,,,"Yes",,,,,,,"Yes","Yes",,,6.9,70,,,"Yes",,,,,"Yes"
7598,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7599,,,"Yes","Yes",,,,,,,"Yes",,,6.6,70,,,"Yes",,,,,"Yes"
7600,,,,,,,,"Yes",,,,,,1.5,61,,,"Yes",,,"Yes",,
7601,,,,,"Yes",,,,,,,,,2.2,64,,,"Yes",,,"Yes",,
7604,,,"Yes",,,,,,,,,,"Yes",6.3,17,"Yes",,,,,,,"Yes"
7605,,,,,"Yes",,,,,,,,,2.2,71,,,"Yes",,,"Yes",,
7606,"Yes","Yes",,"Yes",,,"Yes",,,,"Yes",,,10,70,,"Yes",,,,,,"Yes"
7607,,,,"Yes",,,"Yes",,,,,,,2.7,62,,,"Yes",,,"Yes",,
7608,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7611,,,"Yes",,,,,"Yes",,,,,,2.7,57,,,"Yes",,,"Yes",,
7613,"Yes",,,"Yes",,,,,,,,,,2.4,57,,,"Yes",,,"Yes",,
7615,,,,,,,,,"Yes",,,,"Yes",10,20,"Yes",,,,,,,"Yes"
7617,,,,,"Yes",,,,,,,,,2.2,73,,,"Yes",,,"Yes",,
7620,,,,,,,,"Yes",,,,,,1.5,51,,,,"Yes",,"Yes",,
7621,"Yes",,,,,,,,,,,,,1.1,1,,,,,"Yes","Yes",,
7623,,,,,,,,,,"Yes",,,,1.6,70,,,"Yes",,,"Yes",,
7625,,,,,,,,,,,,"Yes",,1.7,71,,,"Yes",,,"Yes",,
7626,,,"Yes",,,"Yes",,"Yes",,,"Yes",,"Yes",15,70,,"Yes",,,,,,"Yes"
7627,"Yes",,,,"Yes",,,,,"Yes",,,,4.9,33,,,,"Yes",,,"Yes",
7629,"Yes","Yes",,,,,,,,,,,,3.2,49,,,,"Yes",,,"Yes",
7632,,,,,,,,,,,,"Yes",,1.7,57,,,"Yes",,,"Yes",,
7633,,,,,"Yes","Yes",,,"Yes",,,"Yes",,11.9,4,"Yes",,,,,,,"Yes"
7634,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7635,"Yes",,,,,,,"Yes",,,,"Yes",,4.3,48,,,,"Yes",,,"Yes",
7636,,,,,,,,,,,,"Yes",,1.7,64,,,"Yes",,,"Yes",,
7637,,,,,"Yes",,,,,,"Yes",,,6.3,70,,,"Yes",,,,,"Yes"
7638,,,,,,"Yes",,,,,,,,3.1,28,,,,"Yes",,,"Yes",
7639,,,,,,,,"Yes",,,,,,1.5,55,,,"Yes",,,"Yes",,
7640,,"Yes","Yes","Yes",,,,,,,,,"Yes",9.7,7,"Yes",,,,,,,"Yes"
7641,"Yes",,"Yes","Yes",,"Yes",,,"Yes","Yes",,"Yes",,14.9,22,"Yes",,,,,,,"Yes"
7643,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7644,,"Yes",,,,,,"Yes","Yes",,,,,8.5,26,"Yes",,,,,,,"Yes"
7645,,,,,,,,,,,,,"Yes",5.1,55,,,"Yes",,,,"Yes",
7646,,,,"Yes",,,,,,"Yes",,,,2.9,49,,,,"Yes",,,"Yes",
7648,,,"Yes",,"Yes",,,,,"Yes",,,,5,48,,,,"Yes",,,"Yes",
7651,,,,,,,,,,,,"Yes",,1.7,70,,,"Yes",,,"Yes",,
7652,,"Yes","Yes",,,,,,,"Yes",,,,4.9,33,,,,"Yes",,,"Yes",
7653,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7654,,,,,,"Yes",,,,,,,,3.1,46,,,,"Yes",,,"Yes",
7656,,,"Yes",,"Yes",,,,,"Yes",,,,5,28,,,,"Yes",,,"Yes",
7657,,,,,,,,,,,,,"Yes",5.1,52,,,,"Yes",,,"Yes",
7658,,,,,,"Yes",,,,,,,,3.1,48,,,,"Yes",,,"Yes",
7660,,,"Yes","Yes",,,,,,,,,,2.5,59,,,"Yes",,,"Yes",,
7662,,,"Yes","Yes",,,,,,,,,,2.5,60,,,"Yes",,,"Yes",,
7664,,,,,,"Yes",,,,,,,,3.1,34,,,,"Yes",,,"Yes",
7666,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7667,,"Yes",,,,,,,,,,,,2.1,64,,,"Yes",,,"Yes",,
7668,"Yes",,,,,,,,,,,,,1.1,1,,,,,"Yes","Yes",,
7669,,,"Yes",,,,,,"Yes",,,,,6.1,17,"Yes",,,,,,,"Yes"
7670,,,,,,,,"Yes",,,,,,1.5,56,,,"Yes",,,"Yes",,
7671,,"Yes",,,,,,"Yes",,,,,"Yes",8.7,25,"Yes",,,,,,,"Yes"
7672,,,,,"Yes",,,,,,,,,2.2,57,,,"Yes",,,"Yes",,
7673,,,,,,,,,"Yes",,,,,4.9,41,,,,"Yes",,,"Yes",
7675,,,,,,,"Yes",,,,,,,1.4,10,,,,,"Yes","Yes",,
7676,,,,,,,,,,"Yes",,,,1.6,54,,,"Yes",,,"Yes",,
7679,,,,,,,,,,"Yes",,,,1.6,58,,,"Yes",,,"Yes",,
7680,,,,,"Yes",,,,"Yes",,,,,7.1,25,"Yes",,,,,,,"Yes"
7682,"Yes",,,"Yes",,,,,,,,,,2.4,52,,,"Yes",,,"Yes",,
7683,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7685,,,,,,,,"Yes",,,,,,1.5,67,,,"Yes",,,"Yes",,
7686,,,,,,"Yes",,,,,,,,3.1,38,,,,"Yes",,,"Yes",
7687,,,"Yes",,,"Yes",,,,,,"Yes",,6,8,"Yes",,,,,,,"Yes"
7688,,,,"Yes",,,,,,,,,"Yes",6.4,20,"Yes",,,,,,,"Yes"
7689,,,,,"Yes",,,,,,,"Yes","Yes",9,20,"Yes",,,,,,,"Yes"
7690,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7691,,,,,"Yes",,,,,,,,,2.2,64,,,"Yes",,,"Yes",,
7692,,,,,"Yes",,,,,"Yes",,"Yes",,5.5,74,,,"Yes",,,,"Yes",
7694,"Yes",,,,,,,,,,,,,1.1,1,,,,,"Yes","Yes",,
7697,,,"Yes",,,,,"Yes",,,,,,2.7,62,,,"Yes",,,"Yes",,
7698,,,,"Yes",,,,,,,"Yes",,"Yes",10.5,70,,"Yes",,,,,,"Yes"
7699,,,"Yes",,,"Yes",,,,,,,,4.3,42,,,,"Yes",,,"Yes",
7700,,,,,,,,,"Yes",,,,,4.9,31,,,,"Yes",,,"Yes",
7701,,"Yes","Yes",,,,,,,"Yes",,,,4.9,45,,,,"Yes",,,"Yes",
7702,,,"Yes","Yes",,,,,,,,"Yes",,4.2,49,,,,"Yes",,,"Yes",
7703,,,,,,,,,,,,"Yes",,1.7,52,,,"Yes",,,"Yes",,
7705,,,"Yes",,,,,"Yes",,,,,"Yes",7.8,24,"Yes",,,,,,,"Yes"
7706,,,,,"Yes",,,,,,"Yes","Yes",,8,70,,"Yes",,,,,,"Yes"
7707,,,,,,,,"Yes",,,,,,1.5,60,,,"Yes",,,"Yes",,
7708,,"Yes",,,,,,,,,,,,2.1,63,,,"Yes",,,"Yes",,
7710,,,"Yes",,"Yes",,,"Yes","Yes",,,,"Yes",14.9,9,"Yes",,,,,,,"Yes"
7712,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7713,"Yes",,,,,,,,,,,,,1.1,1,,,,,"Yes","Yes",,
7714,,,,,,,,"Yes",,,,,,1.5,71,,,"Yes",,,"Yes",,
7716,,,,,,,,,,,,"Yes",,1.7,58,,,"Yes",,,"Yes",,
7717,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7718,,,,"Yes","Yes",,,,,,"Yes",,,7.6,70,,"Yes",,,,,,"Yes"
7719,,,,"Yes",,"Yes",,,,,,,,4.4,44,,,,"Yes",,,"Yes",
7720,,,,,,"Yes",,"Yes",,,,,,4.6,45,,,,"Yes",,,"Yes",
7722,,,"Yes",,"Yes",,"Yes",,,"Yes",,,,6.4,12,"Yes",,,,,,,"Yes"
7724,,,"Yes",,,,,,"Yes",,,,,6.1,8,"Yes",,,,,,,"Yes"
7725,"Yes",,,,,,"Yes",,,,,,"Yes",7.6,17,"Yes",,,,,,,"Yes"
7726,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7727,,,,"Yes",,,"Yes",,,,,,,2.7,52,,,"Yes",,,"Yes",,
7728,,,,,,,,,,,,,"Yes",5.1,64,,,"Yes",,,,"Yes",
7729,,,"Yes",,,"Yes",,,"Yes",,,"Yes","Yes",16,22,"Yes",,,,,,,"Yes"
7730,,"Yes","Yes",,,,,,,,,,,3.3,27,,,,"Yes",,,"Yes",
7733,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7734,,,,,,,"Yes",,,,,,,1.4,10,,,,,"Yes","Yes",,
7735,,"Yes",,,"Yes",,,,,,,,,4.3,37,,,,"Yes",,,"Yes",
7736,,"Yes",,,,,"Yes",,,,,"Yes",,5.2,75,,,"Yes",,,,"Yes",
7737,,,,,"Yes",,,,"Yes",,,,,7.1,2,"Yes",,,,,,,"Yes"
7738,,,,,"Yes",,,,,,,,,2.2,52,,,"Yes",,,"Yes",,
7739,,,"Yes",,,,,,,,,"Yes","Yes",8,18,"Yes",,,,,,,"Yes"
7740,"Yes",,,,"Yes",,,"Yes",,,,,,4.8,38,,,,"Yes",,,"Yes",
7742,,"Yes","Yes","Yes",,,,"Yes",,"Yes",,,,7.7,25,"Yes",,,,,,,"Yes"
7743,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7745,,,"Yes",,,"Yes",,,,,"Yes","Yes","Yes",15.2,70,,"Yes",,,,,,"Yes"
7746,,,,,,,,,"Yes",,,,,4.9,27,,,,"Yes",,,"Yes",
7747,"Yes",,,"Yes",,,,,,,,,,2.4,73,,,"Yes",,,"Yes",,
7748,,,"Yes",,,,,"Yes",,,,,"Yes",7.8,4,"Yes",,,,,,,"Yes"
7749,"Yes",,,,,,,,,,,,,1.1,1,,,,,"Yes","Yes",,
7750,,,,,,,"Yes",,,,,,,1.4,10,,,,,"Yes","Yes",,
7751,,,,,"Yes",,,,"Yes",,,,,7.1,24,"Yes",,,,,,,"Yes"
7752,,,"Yes","Yes",,,,,,,"Yes","Yes",,8.3,70,,"Yes",,,,,,"Yes"
7753,,"Yes",,,,,,,,,,,,2.1,58,,,"Yes",,,"Yes",,
7754,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7755,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7757,,,,"Yes",,,,,,,,"Yes",,3,41,,,,"Yes",,,"Yes",
7758,,,,,,,,,,"Yes",,,,1.6,61,,,"Yes",,,"Yes",,
7759,,,"Yes",,,,,,"Yes",,,,,6.1,5,"Yes",,,,,,,"Yes"
7760,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7761,,,,,,,,"Yes",,,,,,1.5,53,,,"Yes",,,"Yes",,
7763,,,"Yes",,,,,"Yes",,,,,"Yes",7.8,5,"Yes",,,,,,,"Yes"
7764,,,,"Yes",,,,,"Yes",,,,,6.2,11,"Yes",,,,,,,"Yes"
7765,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7766,"Yes",,"Yes","Yes",,,,"Yes",,,,,,5.1,65,,,"Yes",,,,"Yes",
7767,"Yes","Yes",,,,,,,"Yes","Yes",,,,9.7,9,"Yes",,,,,,,"Yes"
7768,"Yes",,,"Yes",,"Yes",,,,"Yes","Yes",,,11.2,70,,"Yes",,,,,,"Yes"
7769,,,,,,,,,,,,"Yes",,1.7,56,,,"Yes",,,"Yes",,
7770,"Yes",,"Yes",,,,,,"Yes",,,,,7.2,11,"Yes",,,,,,,"Yes"
7771,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7772,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7776,,,"Yes",,,,"Yes","Yes",,,,,,4.1,31,,,,"Yes",,,"Yes",
7777,,,,"Yes","Yes",,,,,"Yes",,,,5.1,75,,,"Yes",,,,"Yes",
7778,,,,,,,"Yes",,,,,"Yes",,3.1,27,,,,"Yes",,,"Yes",
7779,,,,,,,,,,,,,"Yes",5.1,69,,,"Yes",,,,"Yes",
7780,,,,,"Yes",,,,,,,"Yes",,3.9,33,,,,"Yes",,,"Yes",
7781,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7782,,"Yes","Yes",,"Yes",,,,,,,,,5.5,68,,,"Yes",,,,"Yes",
7783,,,,"Yes",,,,"Yes",,,,,"Yes",7.9,24,"Yes",,,,,,,"Yes"
7784,,,,,,,"Yes",,,,,,,1.4,10,,,,,"Yes","Yes",,
7785,,,,,"Yes",,,,,,,"Yes",,3.9,28,,,,"Yes",,,"Yes",
7786,,,,"Yes",,,,,"Yes","Yes","Yes","Yes",,13.6,70,,"Yes",,,,,,"Yes"
7788,,,,,,"Yes",,,,,,"Yes",,4.8,35,,,,"Yes",,,"Yes",
7790,,,,,"Yes",,,,,,,,,2.2,53,,,"Yes",,,"Yes",,
7791,,,,,,,,,,,,"Yes",,1.7,55,,,"Yes",,,"Yes",,
7792,,,"Yes",,"Yes",,,,,,,,,3.4,27,,,,"Yes",,,"Yes",
7795,,,,,"Yes",,,,,,,,,2.2,58,,,"Yes",,,"Yes",,
7796,,,,,"Yes",,,,,,,,,2.2,62,,,"Yes",,,"Yes",,
7797,,,"Yes",,"Yes",,,"Yes",,,,,,4.9,37,,,,"Yes",,,"Yes",
7798,,,"Yes",,,,,"Yes",,,,,,2.7,55,,,"Yes",,,"Yes",,
7799,,,,,"Yes",,"Yes","Yes",,,,"Yes",,6.8,24,"Yes",,,,,,,"Yes"
7800,,,,,"Yes",,,,,,,,,2.2,65,,,"Yes",,,"Yes",,
7801,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7802,,,,,"Yes",,,,,,,,,2.2,74,,,"Yes",,,"Yes",,
7803,,,,,"Yes",,,,,,,,,2.2,62,,,"Yes",,,"Yes",,
7804,,,,"Yes",,"Yes",,"Yes",,,,"Yes",,7.6,16,"Yes",,,,,,,"Yes"
7805,,,,,,,,,,,,,"Yes",5.1,67,,,"Yes",,,,"Yes",
7806,,,,"Yes","Yes",,,,,,,,,3.5,39,,,,"Yes",,,"Yes",
7807,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7808,,,"Yes","Yes","Yes",,,,,,,,,4.7,36,,,,"Yes",,,"Yes",
7809,"Yes",,,,"Yes",,,,"Yes",,,,"Yes",13.3,5,"Yes",,,,,,,"Yes"
7810,,,,"Yes",,,,,,,,"Yes",,3,36,,,,"Yes",,,"Yes",
7811,,"Yes","Yes",,,,,,,,,,"Yes",8.4,10,"Yes",,,,,,,"Yes"
7812,,,"Yes","Yes",,,"Yes","Yes","Yes",,"Yes",,,14.4,70,,"Yes",,,,,,"Yes"
7813,,"Yes","Yes",,"Yes",,,,,,,,,5.5,67,,,"Yes",,,,"Yes",
7814,,"Yes",,,,,,,,"Yes",,"Yes",,5.4,66,,,"Yes",,,,"Yes",
7816,,,,,,,,"Yes",,,,"Yes",,3.2,38,,,,"Yes",,,"Yes",
7817,,"Yes","Yes",,,,,"Yes",,"Yes",,,,6.4,21,"Yes",,,,,,,"Yes"
7818,,,,,,,,,,,,"Yes",,1.7,62,,,"Yes",,,"Yes",,
7819,,,,,"Yes",,,,,,,"Yes",,3.9,30,,,,"Yes",,,"Yes",
7821,,,,,,"Yes",,,,,"Yes",,,7.2,70,,"Yes",,,,,,"Yes"
7823,,,,,,,,,,,"Yes",,,4.1,70,,,"Yes",,,,"Yes",
7824,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7825,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7826,,,,"Yes",,,,"Yes",,,,,"Yes",7.9,7,"Yes",,,,,,,"Yes"
7827,"Yes",,"Yes",,,,,,,,,,,2.3,56,,,"Yes",,,"Yes",,
7828,,"Yes","Yes","Yes","Yes",,,,,"Yes",,,"Yes",13.5,7,"Yes",,,,,,,"Yes"
7829,,,,,,,,,,,,"Yes",,1.7,67,,,"Yes",,,"Yes",,
7830,,,"Yes",,,"Yes",,,,,,,,4.3,34,,,,"Yes",,,"Yes",
7831,,,,,"Yes",,,,,,,,,2.2,63,,,"Yes",,,"Yes",,
7832,,,"Yes",,,,"Yes","Yes",,,,"Yes",,5.8,55,,,"Yes",,,,"Yes",
7833,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7835,,,,"Yes","Yes",,,,,,"Yes",,"Yes",12.7,70,,"Yes",,,,,,"Yes"
7837,"Yes","Yes","Yes",,"Yes",,,,,,,,,6.6,11,"Yes",,,,,,,"Yes"
7838,,,"Yes","Yes",,,,,,,,,,2.5,73,,,"Yes",,,"Yes",,
7839,,,,,,,,,,,"Yes",,,4.1,70,,,"Yes",,,,"Yes",
7841,,,,,"Yes",,,,,,"Yes",,,6.3,70,,,"Yes",,,,,"Yes"
7842,,,"Yes",,"Yes",,,,,,,,,3.4,33,,,,"Yes",,,"Yes",
7843,,,,"Yes","Yes",,,,"Yes","Yes",,,,10,12,"Yes",,,,,,,"Yes"
7844,,,,,,,,,,,,"Yes",,1.7,55,,,"Yes",,,"Yes",,
7845,,,,,,,,,,,"Yes",,"Yes",9.2,70,,"Yes",,,,,,"Yes"
7846,,"Yes","Yes",,,,"Yes",,,,,,,4.7,41,,,,"Yes",,,"Yes",
7847,,,"Yes","Yes",,,,,,"Yes",,,"Yes",9.2,23,"Yes",,,,,,,"Yes"
7848,,"Yes",,,"Yes","Yes",,,,,,"Yes",,9.1,19,"Yes",,,,,,,"Yes"
7849,,,,,"Yes",,,"Yes",,,,,,3.7,39,,,,"Yes",,,"Yes",
7850,,,"Yes","Yes","Yes",,,,,,,,,4.7,40,,,,"Yes",,,"Yes",
7853,,,,,,,,,,,"Yes",,,4.1,70,,,"Yes",,,,"Yes",
7854,,,"Yes",,"Yes",,,,,,,,,3.4,49,,,,"Yes",,,"Yes",
7855,"Yes",,"Yes",,,,,,,,,,,2.3,57,,,"Yes",,,"Yes",,
7856,,"Yes","Yes",,,,,,,,,,,3.3,50,,,,"Yes",,,"Yes",
7857,,"Yes",,"Yes",,,"Yes",,"Yes",,"Yes","Yes","Yes",20.6,70,,"Yes",,,,,,"Yes"
7859,"Yes",,"Yes","Yes",,"Yes",,,"Yes",,"Yes",,,15.7,70,,"Yes",,,,,,"Yes"
7864,,,"Yes","Yes",,,,,,,,,,2.5,70,,,"Yes",,,"Yes",,
7865,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7866,,,,"Yes","Yes",,,,,,"Yes",,,7.6,70,,"Yes",,,,,,"Yes"
7869,,,"Yes",,,,,,,,"Yes",,,5.3,70,,,"Yes",,,,"Yes",
7870,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7871,,,,,"Yes",,,,,,,,"Yes",7.3,4,"Yes",,,,,,,"Yes"
7873,,,,,,,"Yes","Yes",,,,,,2.9,39,,,,"Yes",,,"Yes",
7874,,,"Yes","Yes",,,,,,"Yes",,,,4.1,27,,,,"Yes",,,"Yes",
7876,,,"Yes",,"Yes",,"Yes",,,,,,"Yes",9.9,19,"Yes",,,,,,,"Yes"
7877,,,,,,,,,"Yes",,,,,4.9,35,,,,"Yes",,,"Yes",
7878,,,"Yes",,,,"Yes",,,,,"Yes",,4.3,36,,,,"Yes",,,"Yes",
7879,,"Yes","Yes",,,,,,,,"Yes",,,7.4,70,,"Yes",,,,,,"Yes"
7880,,,"Yes","Yes",,,,,,"Yes",,,,4.1,41,,,,"Yes",,,"Yes",
7882,,,,,,,,"Yes",,,,,,1.5,68,,,"Yes",,,"Yes",,
7883,,,"Yes",,,,,"Yes",,"Yes",,,,4.3,33,,,,"Yes",,,"Yes",
7885,,,"Yes","Yes",,,,,,,,,,2.5,56,,,"Yes",,,"Yes",,
7886,,,,,,,,"Yes",,"Yes",,,,3.1,47,,,,"Yes",,,"Yes",
7887,,,,,,,"Yes",,"Yes",,"Yes",,,10.4,70,,"Yes",,,,,,"Yes"
7888,,,,,,"Yes",,,,,,,,3.1,49,,,,"Yes",,,"Yes",
7889,"Yes",,"Yes",,,,,,,,,,"Yes",7.4,2,"Yes",,,,,,,"Yes"
7890,,,,,,,,,,,"Yes",,,4.1,70,,,"Yes",,,,"Yes",
7891,,,"Yes",,,,"Yes",,,,,,,2.6,60,,,"Yes",,,"Yes",,
7893,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7895,,"Yes",,,,,,,,,,,,2.1,52,,,"Yes",,,"Yes",,
7897,,,,,,,,,,,,"Yes",,1.7,73,,,"Yes",,,"Yes",,
7898,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7899,,,"Yes",,,,,"Yes","Yes",,,,,7.6,12,"Yes",,,,,,,"Yes"
7900,,,,,"Yes","Yes",,,,,,,,5.3,61,,,"Yes",,,,"Yes",
7902,,,,,"Yes",,,"Yes",,,,,,3.7,34,,,,"Yes",,,"Yes",
7903,,"Yes","Yes",,,,,,,,,,"Yes",8.4,19,"Yes",,,,,,,"Yes"
7904,,,,,,,,"Yes",,,,,,1.5,71,,,"Yes",,,"Yes",,
7905,,,"Yes",,,"Yes",,,,"Yes",,,"Yes",11,12,"Yes",,,,,,,"Yes"
7907,,,,,,"Yes",,,,,,"Yes",,4.8,41,,,,"Yes",,,"Yes",
7908,,,,,,,,"Yes",,,,,"Yes",6.6,12,"Yes",,,,,,,"Yes"
7909,,,,,,,,"Yes",,"Yes",,,"Yes",8.2,4,"Yes",,,,,,,"Yes"
7910,,,,,,,,"Yes",,,,,,1.5,62,,,"Yes",,,"Yes",,
7914,,,,,,,"Yes",,,"Yes",,,,3,39,,,,"Yes",,,"Yes",
7916,,,"Yes",,"Yes","Yes",,,,,"Yes",,,10.6,70,,"Yes",,,,,,"Yes"
7917,,,,,"Yes",,,,,,,,,2.2,56,,,"Yes",,,"Yes",,
7918,,,"Yes",,,,,"Yes",,,,,,2.7,56,,,"Yes",,,"Yes",,
7920,,,"Yes",,,,,,"Yes","Yes",,,,7.7,24,"Yes",,,,,,,"Yes"
7921,"Yes",,,,,,,,,,,,,1.1,1,,,,,"Yes","Yes",,
7923,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7924,,,,"Yes",,,,,,,,,,1.3,7,,,,,"Yes","Yes",,
7925,,"Yes","Yes",,,,,,,"Yes",,,,4.9,37,,,,"Yes",,,"Yes",
7926,,,,,,,"Yes",,,,,,,1.4,10,,,,,"Yes","Yes",,
7928,,,,,,"Yes",,,,,"Yes","Yes",,8.9,70,,"Yes",,,,,,"Yes"
7929,,,,,,,"Yes",,,,,,,1.4,10,,,,,"Yes","Yes",,
7930,,,"Yes",,,,,,,,,,,1.2,3,,,,,"Yes","Yes",,
7931,"Yes",,,,,,,"Yes",,,,,,2.6,74,,,"Yes",,,"Yes",,
7932,,,"Yes",,,,,"Yes",,,,"Yes",,4.4,41,,,,"Yes",,,"Yes",
7933,,,,,,"Yes",,,,,,,,3.1,28,,,,"Yes",,,"Yes",
7934,,,,,,"Yes",,,,,,,,3.1,48,,,,"Yes",,,"Yes",
7935,,,,,,"Yes",,,,,,"Yes",,4.8,41,,,,"Yes",,,"Yes",
7936,,,"Yes","Yes",,,,,,,,,,2.5,52,,,"Yes",,,"Yes",,
7937,,,,,,"Yes",,,,,,"Yes",,4.8,48,,,,"Yes",,,"Yes",
7938,,,,"Yes",,"Yes",,,,,,,"Yes",9.5,14,"Yes",,,,,,,"Yes"
7939,,,,,,,"Yes",,,,,,,1.4,10,,,,,"Yes","Yes",,
7941,,,,,"Yes",,,,"Yes",,,,,7.1,20,"Yes",,,,,,,"Yes"
7943,,,,,,,,,,,"Yes","Yes",,5.8,70,,,"Yes",,,,"Yes",
7944,,,"Yes",,"Yes",,,"Yes",,"Yes",,,,6.5,12,"Yes",,,,,,,"Yes"
